,job_application_id,dev_vetting_id,resume_skills,ai_vetted_skills,junior_skills,matched_skills_junior,matched_skills_percent,is_passed
0,3ed701ec-b9e1-4fad-bb6e-c295a5d67833,272868,"ReactJS, NextJS, TypeScript, JavaScript, HTML, CSS, SASS, React Hooks, Redux, Storybook, Microfrontend, ES6, AWS, Python, Linux, Windows, Git, Bitbucket, Jest, Node.js, Express.js, MongoDB, MySQL, Webpack, Babel, VS Code, Jenkins, JIRA, Postman, Azure Boards, GitHub, REST API, Figma, Vite, Context API, JSON, Ant Design, Data Structures, Algorithms, Problem Solving","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],100.0,False
23,57721cf4-13a1-45d2-8299-12561eafec10,282573,"Python, Django, HTML, CSS, SQL, Microsoft Office Tools, Figma, UX/UI Design, Quality Assurance Documentation, eDoc, SOP, CAPA, cGMP, Organizational Skills, Communication Skills, Multitasking, Transparency, Accountability, Creativity, Web Development, Database Management, Adaptability, Leadership, Empowering Others, Planning and Organizing, Microsoft Excel, Microsoft Word, RESTful API, JavaScript, PHP, PowerPoint, Outlook, XAMPP, WAMP, MySQL, NetBeans, WordPress, Wix, Dreamweaver, Photoshop, Adobe Creative Suite, CorelDRAW","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",66.66666666666666,False
24,53bb0170-419c-4fbf-8309-49eb76d4f5f7,236387,"HTML, CSS, JavaScript, React.js, Redux, Angular, Bootstrap, Tailwind CSS, Material UI, Git, GitHub","React: Not experienced | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",100.0,False
25,04db5d4a-e5ee-4af1-a4db-fafe905cbb43,259710,"Python, C#, Node.js, SQL, C, Express.js, React, Next.js, JavaScript, HTML, CSS, Jest, Amazon AWS, Amazon S3, AWS Glue, AWS Lambda, Apache Airflow, SQL Server, PostgreSQL, MongoDB, GitLab, GitHub, A/B Testing","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",100.0,False
26,4f5bc6f1-0cd0-4880-89de-f8b1e48dae84,273449,"JavaScript, Java, React.js, Redux, Node.js, Spring Boot, MongoDB, MySQL, Git, Prompt Engineering, Team Collaboration, MS Office","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior']",66.66666666666666,False
27,b047df41-c26d-4542-8748-dac39e1ad80a,247735,"HTML, CSS, JavaScript, React, Node.js, SQL, Express.js, MongoDB, Python, EJS, Tailwind CSS, Socket.io","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",100.0,False
28,84837dc7-5159-4da9-96a2-ee14a4dd698a,282249,"HTML, JavaScript, SQL, CSS, Python, PHP, C++, Team Leadership, Communication, Time Management, Social Media, Teamwork, Microsoft Software, Technical Skills, Problem Solving","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],66.66666666666666,False
29,7955eee6-5b69-4cb9-af76-dfedc2cf6dea,271643,"Java, PHP, JavaScript, Python, SQL, HTML, CSS, Android, AngularJS, ReactJS, Spring Boot, Hibernate, Node.js, MySQL, MongoDB, Firebase, NoSQL, AWS, Docker, CI/CD, CloudFormation, Kubernetes, Git, WordPress, GitHub, GitLab, Google Earth Engine, Sentry, DataDog, Unix Shell Scripting, OOP, API, Agile Methodologies, SDLC, Microservice, Prompt Engineering, Communication, Teamwork, Problem Solving, Active Learning","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",100.0,False
30,a784d839-63d9-46b9-8b33-eba392b98ca8,267272,"JavaScript, TypeScript, CSS, HTML, Python, React.js, Node.js, Express, GraphQL, Webpack, Tailwind, Git, GitHub, Visual Studio","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",100.0,False
31,4324c9c5-0e86-4e27-bde2-bf22d069a264,271191,"HTML5, CSS3, React, Next.js, React-Native, JavaScript, TypeScript, Tailwind CSS, Redux, React-Query, React-Router, REST APIs, Apollo GraphQL, Git, NPM, Webpack, Babel, Puppeteer, Jest, RTL, Postman, Cucumber","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",100.0,False
32,3732a521-96ac-4f1d-945d-ea8960264ea5,276162,"Java, HTML, CSS, JavaScript, React.js, Express.js, MongoDB, Tailwind CSS","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",100.0,False
33,9a128450-cb12-4b86-a065-28f5d2430dd0,275027,"JavaScript, jQuery, Python, Java, HTML, CSS, TypeScript, ES6, React.js, Next.js, Bootstrap, Ant Design, Tailwind, Postman, Git, Chrome DevTools, Figma, SQL, MongoDB, AWS, REST APIs, Agile Development, Version Control","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",100.0,False
34,dfcbfa7f-ba6c-4082-8517-d56976ae26e4,256411,"HTML, CSS, SCSS, Bootstrap, JavaScript, jQuery, TypeScript, Webpack, React.js, Redux, Next.js, GitHub, Material UI, Firebase, MongoDB, Prisma","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],100.0,False
35,c3c3e72e-57b9-4f87-b210-412f1fbead14,281847,"JavaScript, TypeScript, C++, HTML, CSS, SCSS, React.js, Next.js, Webpack, Redux, Material-UI, Tailwind CSS, Jest, Git, Chrome DevTools, VSCode, Problem-solving, Adaptability, Teamwork/Collaboration, Leadership","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Junior","['html: junior', 'css: junior']","['html: junior', 'css: junior']",100.0,False
36,99723932-857f-4116-8ca1-2eb7cf7a0b7d,235901,"JavaScript, TypeScript, React.js, Next.js, HTML, CSS, Tailwind CSS, Sass, Bootstrap, Git, GitHub, GitLab, Visual Studio Code, Node.js, Express.js, MongoDB, Firebase, Redis, Python, C","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",100.0,False
37,bad972e8-6a47-49b3-9b61-3534ec3cb9d6,254462,"JavaScript, TypeScript, Python, Golang, C, HTML, CSS, SCSS, LESS, ReactJS, NodeJS, ExpressJS, NestJS, Jest, Vite, Vitest, ThreeJS, gRPC, NextJS, Postman, Figma, Git, Linux, Docker, AWS CDK, AWS Console, RabbitMQ, Blender, MySQL, PostgreSQL, DynamoDB, MongoDB, Elasticsearch","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],100.0,False
38,83a27399-028e-482d-a97d-7b64eb0f0c89,267519,"React.js, Node.js, JavaScript, TypeScript, Redux, Context API, Telemetry, HTML, CSS, Python, Java, Spring Boot, Hibernate, AngularJS, MySQL, Oracle, MongoDB, Azure DB, AWS, Microsoft Azure, GitHub, Bitbucket, Jenkins, Docker, Splunk, Swagger, Confluence, CI/CD, JIRA, Azure DevOps, Visual Studio Code, Eclipse, IntelliJ, Google Map API, React Query, Jest, React Testing Library, HTML5, CSS3, Agile Methodology, Scrum, SQL, REST API, MVC, Material UI, Unit Testing, Regression Testing, UAT, Localization","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",100.0,False
39,cd8c8a98-5fcf-4f1c-90b7-fd9f9b6dd214,266760,"JavaScript, TypeScript, ES6, Swift, Kotlin, React.js, Next.js, Storybook, Angular, React Native, Node.js, Redux, Material UI, Axios, React Router, HTML, CSS, SASS, Tailwind, Figma, Jest, React Testing Library, msw, REST APIs, GraphQL, MQTT, WebSockets, Babel, Webpack, npm, yarn, Microsoft Azure, CI/CD pipelines, GitHub, Scrum, Agile, Jira, AWS, Visual Studio","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],100.0,True
40,a5d2ccb6-47ce-4727-88d6-066f98b5e968,255126,"HTML5, CSS3, DHTML, JavaScript, XML, Angular, JQuery, Photoshop, Dreamweaver, Webpack, Husky, Dependency Cruiser, Gulp, Grunt, React, React-Redux, Redux-Thunk, Redux Toolkit, Redux DevTools, Angular.JS, Node.JS, Vue.JS, Jest, Enzyme, SASS, LESS, Responsive Web Design, Ag Grid, Highcharts, AJAX, WebStorm, Notepad++, Adobe Flash Professional, ActionScript, Microsoft Publisher, Eclipse, Sublime Text, GIT, Bitbucket, CVS, SVN, JIRA, Agile, TypeScript, Bootstrap, Material UI, Express.js, MongoDB, Oracle, MySQL, CouchDB, Adobe PageMaker, MS Office, Adobe Illustrator, Azure, Firebase, AWS, Jenkins, Azure DevOps","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",100.0,False
41,ae475e86-b0d1-4dae-85f4-b522af81b53f,242838,"JavaScript, HTML, CSS, SCSS, Angular, React, Next.js, Laravel, Ionic, styled-components, Tailwind CSS, Bootstrap, Figma, HTML5, CSS3, TypeScript, Sass, WordPress, jQuery, Perl, Photoshop, Avocode, Litmus, Jira, Trello, XAMPP, Git, Gulp, Grunt, Webpack, RESTful APIs","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",100.0,False
42,1bc938b4-2baf-4826-82c9-5cf2f6864439,281330,"JavaScript, Python, TypeScript, React, Redux, Node.js, HTML, CSS, Bootstrap, MySQL, MongoDB, PostgreSQL","React: Junior | JavaScript: Mid-level | HTML, CSS: Mid-level",['react: junior'],['react: junior'],100.0,False
43,4f4029b9-ad83-4eeb-b69b-63d2117b1741,275306,"HTML, CSS, React.js, Node.js, Logical Thinking, Analytical Thinking","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",66.66666666666666,False
44,dd8fdab8-20f3-413f-9f4e-b7dce5dd2166,271704,"C/C++, Python, JavaScript, TypeScript, Java, SQL, HTML5, CSS3, PHP, Assembly Language, Git, GitHub, VS Code, Visual Studio, Jenkins, Material UI, Firebase, Vercel, SQLite, MongoDB, MATLAB, GNU Octave, MS Office, Enterprise Architect, Microsoft Project, Katalon Studio, Eclipse IDE, GCP, Power BI, Unix, Linux, Windows, Software Development Life Cycle, Debugging, Troubleshooting","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",66.66666666666666,False
45,9ad7ed1d-12bc-445d-9b4b-51ee35ba8360,275619,"React.js, React Hooks, HTML, CSS, JavaScript, React Native, Renown, VS Code, Postman, Vercel, Netlify, GitHub, Agile Development, CORS Policies, RESTful APIs","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",100.0,False
46,374d739f-dec8-4e2e-bb20-6c0fd3094695,266737,"Angular, CSS, SASS, Tailwind, Bootstrap, Angular Material, Webpack, JavaScript, RxJS, TypeScript, ECMAScript, HTML, Spring MVC, Spring Boot, Hibernate, Spring Boot Security, Spring Multi-Module Architecture, Kafka, Docker, Keycloak, Git, CI/CD, SQL, IBM DB2, Core Java, Java Collections, Java Stream API, Ionic Framework, ASP.NET, Jenkins, AWS","React: Not experienced | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",66.66666666666666,False
47,c27c9b95-d18d-4caf-8f79-acf0e165d526,270821,"HTML, CSS, JavaScript, TypeScript, React, Redux, Node.js, REST API, SQL, MongoDB, AWS, Docker, Kubernetes, Git, Jira, npm, Webpack, Data Structures","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",100.0,False
48,2f7d5509-dbfc-4e5c-a082-d3454e6df1d5,241664,"Angular, React, React Native, Redux, RxJs, TypeScript, JavaScript, WebRTC, Ionic, PhoneGap, Cordova, Jasmine, jQuery, HTML5, CSS3, Sass, Scss, Bootstrap, Angular Material, PrimeNG, JSON, WebSQL, SQL, Oracle, Node.js, MongoDB, Express.js, OAuth2, JWT, Keycloak, Openshift, JHipster, .NET, Botpress, ChatScript, Agile Methodology","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",100.0,False
49,8207d47a-008d-4c21-b896-63db354a5f31,261870,"C, Python, JavaScript, MongoDB, MySQL, VS Code, Excel, GitHub, HTML, CSS, ReactJS, NodeJS, ServiceNow, SharePoint, Bootstrap, MobX, TypeScript, Postman","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],100.0,False
50,9c7d18ad-8b77-4578-9327-c29e2df03a85,252870,"HTML5, CSS3, JavaScript, React, Redux, Bootstrap, Tailwind CSS, Node.js, Express.js, Python, SQLite, Git, NPM, Figma, VS Code, Chrome DevTools","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",100.0,False
51,180e05c9-d86a-47ec-bf38-a6fc7dfe8a6d,278098,"HTML, CSS, JavaScript, Java, Python, React.js, PHP, MySQL, MongoDB, RESTful APIs, Bootstrap, IoT, Machine Learning, Git, Figma, Linux, NetBeans, Eclipse, Visual Studio, Sublime Text","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],100.0,False
52,68642406-4f3e-4f55-823c-b30ce5cc6aae,268721,"HTML, CSS, JavaScript, TypeScript, React.js, Redux, Redux Toolkit, Node.js, Express.js, Tailwind CSS, Bootstrap CSS, MongoDB, Agile, Waterfall, Git, Bitbucket, Jira, RESTful APIs, GraphQL, Context API, React Query, Lazy Loading, Code Splitting, Memoization","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",100.0,False
53,ee8d5ed2-09b7-471b-a1ac-f90dacaf2749,266622,"JavaScript, TypeScript, Next.js, React.js, Node.js, Redux, Python, Flask, Django, CI/CD, Quality Assurance, Testing, Test Driven Development, UI Design, Prototyping, Git, GitHub, Figma, Chrome Developer Tools, SASS, NPM, Adobe Creative Cloud","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']",['javascript: junior'],66.66666666666666,False
54,a007e09b-c107-42cb-b7e1-bc0a83deef44,265825,"Web Design, Artificial Intelligence, Hardware Programming","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Mid-level",[],[],0.0,False
55,bad69ebc-12a8-4798-be12-9ffa8adb7859,306589,"HTML5, CSS3, JavaScript, TypeScript, ReactJS, React Native, Angular, NgRx, RxJS, Redux-Saga, Node.js, NestJS, MongoDB, Material UI, Jasmine, Karma, Docker, Postman, Android Studio, IBM Watson, Figma, WebStorm, JIRA, Slack, GIT, Google Play Store, App Store, Spring Boot, MySQL","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",100.0,False
56,0fb34b6e-1494-4020-8676-52208665ac31,238780,"React.js, Remix, TypeScript, Tailwind CSS, Bootstrap, Responsive Design, zod, Git, OpenAPI, Node.js, Express.js, MongoDB, Firebase, Gulp, Teamwork, Communication, Bug Fixing, Performance Optimization, HTML, CSS, JavaScript, Python, Angular, MySQL, PostgreSQL, Object-Oriented Programming","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",100.0,False
